ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
5352	"ENSMUSG00000055897"	"Ppp4r1l-ps"	chr2	-	173592116	173592333	173592116	173592221	173592801	173593014
5353	"ENSMUSG00000055897"	"Ppp4r1l-ps"	chr2	-	173615482	173616423	173615482	173615576	173645456	173645558
5354	"ENSMUSG00000055897"	"Ppp4r1l-ps"	chr2	-	173615482	173616423	173615482	173615576	173659322	173659367
5355	"ENSMUSG00000094445"	"1700015G11Rik"	chr7	-	52013481	52013586	52013481	52013547	52014855	52014900
5356	"ENSMUSG00000028923"	"Necap2"	chr4	-	141071580	141071717	141071580	141071695	141072528	141072637
5357	"ENSMUSG00000028923"	"Necap2"	chr4	-	141073674	141073779	141073674	141073762	141074959	141075060
5358	"ENSMUSG00000053388"	"Trim50"	chr5	+	135364049	135364072	135364052	135364072	135363727	135363958
5359	"ENSMUSG00000030325"	"Klrb1c"	chr6	-	128784104	128784250	128784104	128784241	128784736	128784811
5360	"ENSMUSG00000030325"	"Klrb1c"	chr6	-	128784104	128784259	128784104	128784241	128784736	128784811
5361	"ENSMUSG00000030325"	"Klrb1c"	chr6	-	128784104	128784259	128784104	128784250	128784736	128784811
5362	"ENSMUSG00000036781"	"Rps27l"	chr9	+	66948638	66948717	66948640	66948717	66947586	66947697
5363	"ENSMUSG00000038690"	"Atp5j2"	chr5	-	145188192	145188322	145188192	145188258	145191502	145191592
5364	"ENSMUSG00000063511"	"Snrnp70"	chr7	-	45380716	45383184	45380716	45380818	45383803	45383885
5365	"ENSMUSG00000033538"	"Casp4"	chr9	+	5321257	5321512	5321425	5321512	5308859	5308914
5366	"ENSMUSG00000000805"	"Car4"	chr11	+	84964712	84964876	84964727	84964876	84964534	84964601
5367	"ENSMUSG00000004865"	"Srpk1"	chr17	-	28599470	28600456	28599470	28599869	28600868	28600894
5368	"ENSMUSG00000037613"	"Tnfrsf23"	chr7	-	143670831	143671015	143670831	143670943	143679944	143680073
5369	"ENSMUSG00000021175"	"Cdca7l"	chr12	+	117870005	117870137	117870008	117870137	117865029	117865164
5370	"ENSMUSG00000008200"	"Fnbp4"	chr2	+	90765829	90765934	90765835	90765934	90763420	90763545
5371	"ENSMUSG00000044296"	"Zfp879"	chr11	-	50840525	50840592	50840525	50840590	50841369	50841552
5372	"ENSMUSG00000020056"	"Washc3"	chr10	+	88215966	88216074	88215982	88216074	88213646	88213712
5373	"ENSMUSG00000020056"	"Washc3"	chr10	+	88219249	88219360	88219252	88219360	88213646	88213712
5374	"ENSMUSG00000020056"	"Washc3"	chr10	+	88219249	88219360	88219252	88219360	88215966	88216074
5375	"ENSMUSG00000032478"	"Nme6"	chr9	+	109835269	109835414	109835317	109835414	109833195	109833295
5376	"ENSMUSG00000032478"	"Nme6"	chr9	+	109841926	109842087	109841961	109842087	109841475	109841515
5377	"ENSMUSG00000038611"	"Phrf1"	chr7	+	141257248	141257498	141257343	141257498	141256802	141256922
5378	"ENSMUSG00000038611"	"Phrf1"	chr7	+	141261212	141261542	141261287	141261542	141260959	141261114
5379	"ENSMUSG00000023905"	"Tnfrsf12a"	chr17	-	23676138	23676273	23676138	23676182	23676518	23676623
5380	"ENSMUSG00000030731"	"Syt3"	chr7	+	44385928	44386121	44385955	44386121	44384805	44384949
5381	"ENSMUSG00000035133"	"Arhgap5"	chr12	+	52542488	52542636	52542491	52542636	52504341	52504387
5382	"ENSMUSG00000035133"	"Arhgap5"	chr12	+	52542488	52542636	52542491	52542636	52516106	52519967
5383	"ENSMUSG00000001870"	"Ltbp1"	chr17	+	75276395	75276623	75276554	75276623	75273866	75274034
5384	"ENSMUSG00000028470"	"Hint2"	chr4	-	43654226	43654422	43654226	43654411	43654512	43654585
5385	"ENSMUSG00000028470"	"Hint2"	chr4	-	43654512	43654614	43654512	43654585	43654715	43654820
5386	"ENSMUSG00000028470"	"Hint2"	chr4	-	43654715	43654820	43654715	43654790	43654905	43655046
5387	"ENSMUSG00000025212"	"Sfxn3"	chr19	+	45050635	45050725	45050649	45050725	45050227	45050326
5388	"ENSMUSG00000025075"	"Habp2"	chr19	+	56313974	56314230	56313989	56314230	56312868	56312966
5389	"ENSMUSG00000035469"	"Rcbtb1"	chr14	+	59206763	59206930	59206803	59206930	59205624	59205722
5390	"ENSMUSG00000078552"	"Dcdc2b"	chr4	-	129610908	129611085	129610908	129611040	129611262	129611339
5391	"ENSMUSG00000041977"	"Arhgef11"	chr3	+	87710650	87711542	87711499	87711542	87709563	87709662
5392	"ENSMUSG00000041977"	"Arhgef11"	chr3	+	87717420	87717520	87717423	87717520	87717029	87717174
5393	"ENSMUSG00000079056"	"Kcnip3"	chr2	-	127465853	127465978	127465853	127465974	127510828	127510994
5394	"ENSMUSG00000095125"	"Vmn1r198"	chr13	+	22354324	22360301	22354529	22360301	22350363	22350581
5395	"ENSMUSG00000024290"	"Rock1"	chr18	-	10116773	10116862	10116773	10116859	10119884	10119945
5396	"ENSMUSG00000030714"	"Sgf29"	chr7	+	126671733	126671880	126671768	126671880	126671537	126671667
5397	"ENSMUSG00000031691"	"Tnpo2"	chr8	+	85038334	85038489	85038377	85038489	85036914	85036977
5398	"ENSMUSG00000031691"	"Tnpo2"	chr8	+	85054691	85054797	85054721	85054797	85054325	85054421
5399	"ENSMUSG00000002668"	"Dennd1c"	chr17	-	57070529	57070660	57070529	57070623	57070918	57071023
5400	"ENSMUSG00000002668"	"Dennd1c"	chr17	-	57074113	57074196	57074113	57074179	57074273	57074354
5401	"ENSMUSG00000002668"	"Dennd1c"	chr17	-	57075368	57075559	57075368	57075488	57076646	57076696
5402	"ENSMUSG00000024979"	"Tectb"	chr19	+	55183932	55184035	55183962	55184035	55183716	55183859
5403	"ENSMUSG00000052512"	"Nav2"	chr7	+	49461908	49462017	49461911	49462017	49458095	49458208
5404	"ENSMUSG00000098144"	"1700029N11Rik"	chr13	+	44456284	44456510	44456287	44456510	44455211	44455291
5405	"ENSMUSG00000025665"	"Rps6ka6"	chrX	-	111400207	111400284	111400207	111400269	111404677	111404839
5406	"ENSMUSG00000025665"	"Rps6ka6"	chrX	-	111462849	111463101	111462849	111463098	111486668	111486800
5407	"ENSMUSG00000042535"	"Gtpbp1"	chr15	+	79707694	79708043	79707868	79708043	79706991	79707172
5408	"ENSMUSG00000042535"	"Gtpbp1"	chr15	+	79713225	79713478	79713363	79713478	79712095	79712219
5409	"ENSMUSG00000042535"	"Gtpbp1"	chr15	+	79715846	79715991	79715865	79715991	79713363	79713478
5410	"ENSMUSG00000042535"	"Gtpbp1"	chr15	+	79719027	79719228	79719066	79719228	79717594	79717773
5411	"ENSMUSG00000041268"	"Dmxl2"	chr9	-	54396239	54396370	54396239	54396367	54398046	54398123
5412	"ENSMUSG00000079435"	"Rpl36a"	chrX	+	134586510	134586578	134586511	134586578	134586077	134586183
5413	"ENSMUSG00000028292"	"Rars2"	chr4	+	34630472	34630570	34630476	34630570	34625400	34625484
5414	"ENSMUSG00000030316"	"Tamm41"	chr6	-	115012157	115012323	115012157	115012319	115016082	115016228
5415	"ENSMUSG00000068284"	"Usf3"	chr16	+	44199112	44199167	44199118	44199167	44198903	44199021
5416	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4158065	4158363	4158065	4158128	4158609	4158919
5417	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4162602	4162723	4162602	4162718	4162821	4162862
5418	"ENSMUSG00000007617"	"Homer1"	chr13	+	93366242	93367134	93366277	93367134	93355939	93356079
5419	"ENSMUSG00000028708"	"Mknk1"	chr4	+	115874619	115874814	115874758	115874814	115873210	115873306
5420	"ENSMUSG00000017670"	"Elmo2"	chr2	-	165294240	165294323	165294240	165294311	165295013	165295121
5421	"ENSMUSG00000024238"	"Zeb1"	chr18	+	5766220	5768025	5766391	5768025	5761327	5761433
5422	"ENSMUSG00000041570"	"Camsap2"	chr1	-	136274800	136274900	136274800	136274873	136276537	136276758
5423	"ENSMUSG00000030862"	"Cpxm2"	chr7	-	132059733	132059977	132059733	132059930	132062066	132062190
5424	"ENSMUSG00000028804"	"Csmd2"	chr4	+	128554854	128554920	128554857	128554920	128552574	128552754
5425	"ENSMUSG00000031400"	"G6pdx"	chrX	-	74412318	74412480	74412318	74412477	74413863	74414081
5426	"ENSMUSG00000037174"	"Elf2"	chr3	-	51264868	51265042	51264868	51265006	51266752	51266866
5427	"ENSMUSG00000026641"	"Usf1"	chr1	+	171414372	171414529	171414436	171414529	171411312	171411440
5428	"ENSMUSG00000006932"	"Ctnnb1"	chr9	+	120950893	120951147	120951021	120951147	120950521	120950749
5429	"ENSMUSG00000006932"	"Ctnnb1"	chr9	+	120957106	120957226	120957109	120957226	120955913	120955972
5430	"ENSMUSG00000039753"	"Fbxl5"	chr5	-	43760706	43760855	43760706	43760852	43762816	43762942
5431	"ENSMUSG00000068040"	"Tm9sf4"	chr2	+	153198349	153198433	153198353	153198433	153195489	153195565
5432	"ENSMUSG00000050994"	"Adgb"	chr10	-	10352896	10353063	10352896	10353060	10357866	10357978
5433	"ENSMUSG00000050994"	"Adgb"	chr10	-	10449966	10450129	10449966	10450111	10472240	10472314
5434	"ENSMUSG00000025255"	"Zfhx4"	chr3	+	5245142	5245645	5245220	5245645	5241669	5244299
5435	"ENSMUSG00000025255"	"Zfhx4"	chr3	+	5396570	5396701	5396573	5396701	5390335	5390452
5436	"ENSMUSG00000020782"	"Llgl2"	chr11	+	115854731	115854859	115854811	115854859	115854546	115854575
5437	"ENSMUSG00000044258"	"Ctla2a"	chr13	-	60935546	60936075	60935546	60935669	60936490	60936571
5438	"ENSMUSG00000031375"	"Bgn"	chrX	+	73492923	73493056	73492962	73493056	73492722	73492833
5439	"ENSMUSG00000029635"	"Cdk8"	chr5	+	146292623	146292767	146292638	146292767	146286107	146286239
5440	"ENSMUSG00000045036"	"Tmem232"	chr17	-	65484376	65484534	65484376	65484531	65485863	65485969
5441	"ENSMUSG00000021555"	"Naa35"	chr13	+	59625418	59625597	59625463	59625597	59624504	59624603
5442	"ENSMUSG00000070594"	"Gm4788"	chr1	-	139739456	139739642	139739456	139739639	139740414	139740588
5443	"ENSMUSG00000030682"	"Cdipt"	chr7	+	126978865	126978996	126978914	126978996	126978261	126978415
5444	"ENSMUSG00000030682"	"Cdipt"	chr7	+	126979257	126979403	126979304	126979403	126978914	126978996
5445	"ENSMUSG00000030682"	"Cdipt"	chr7	+	126979257	126979403	126979321	126979403	126978914	126978996
5446	"ENSMUSG00000030682"	"Cdipt"	chr7	+	126979304	126979403	126979321	126979403	126978914	126978996
5447	"ENSMUSG00000030590"	"Fam98c"	chr7	-	29153321	29154535	29153321	29153489	29154615	29154693
5448	"ENSMUSG00000030590"	"Fam98c"	chr7	-	29154418	29154535	29154418	29154531	29154615	29154693
5449	"ENSMUSG00000072772"	"Grcc10"	chr6	-	124739182	124739515	124739182	124739413	124740518	124740695
5450	"ENSMUSG00000066510"	"Ankdd1a"	chr9	-	65503365	65503570	65503365	65503513	65504092	65504188
5451	"ENSMUSG00000085525"	"Gm13166"	chr4	+	146278352	146278434	146278355	146278434	146272882	146272975
5452	"ENSMUSG00000035125"	"Gcfc2"	chr6	+	81944320	81944520	81944406	81944520	81943428	81943541
5453	"ENSMUSG00000066196"	"Spag8"	chr4	-	43651746	43651809	43651746	43651791	43651927	43652042
5454	"ENSMUSG00000009995"	"Taz"	chrX	+	74288177	74288513	74288450	74288513	74288018	74288099
5455	"ENSMUSG00000009995"	"Taz"	chrX	+	74288447	74288513	74288450	74288513	74288177	74288219
5456	"ENSMUSG00000009995"	"Taz"	chrX	+	74288928	74289019	74288983	74289019	74288661	74288714
5457	"ENSMUSG00000072825"	"Cep170b"	chr12	+	112740773	112741011	112740878	112741011	112737838	112739509
5458	"ENSMUSG00000024887"	"Asah2"	chr19	-	32016683	32016788	32016683	32016785	32018941	32019028
5459	"ENSMUSG00000024887"	"Asah2"	chr19	-	32061286	32061405	32061286	32061402	32101549	32101627
5460	"ENSMUSG00000024887"	"Asah2"	chr19	-	32061286	32061460	32061286	32061402	32101549	32101627
5461	"ENSMUSG00000024887"	"Asah2"	chr19	-	32061286	32061460	32061286	32061405	32101549	32101627
5462	"ENSMUSG00000051985"	"Igfn1"	chr1	-	135956697	135956893	135956697	135956787	135958938	135959027
5463	"ENSMUSG00000035299"	"Mid1"	chrX	+	169985896	169986097	169985935	169986097	169984998	169985142
5464	"ENSMUSG00000008496"	"Pou2f2"	chr7	-	25093484	25093686	25093484	25093550	25094789	25094856
5465	"ENSMUSG00000008496"	"Pou2f2"	chr7	-	25097653	25097815	25097653	25097767	25099951	25100043
5466	"ENSMUSG00000008496"	"Pou2f2"	chr7	-	25116037	25116220	25116037	25116154	25120840	25120897
5467	"ENSMUSG00000005202"	"Shbg"	chr11	-	69616031	69616168	69616031	69616120	69616336	69616496
5468	"ENSMUSG00000038095"	"Sbno1"	chr5	-	124410069	124410382	124410069	124410379	124413184	124413289
5469	"ENSMUSG00000038095"	"Sbno1"	chr5	-	124410069	124410382	124410069	124410379	124414398	124414527
5470	"ENSMUSG00000002741"	"Ykt6"	chr11	+	5959296	5959379	5959303	5959379	5955692	5956004
5471	"ENSMUSG00000025949"	"Pikfyve"	chr1	+	65192530	65192566	65192533	65192566	65192144	65192294
5472	"ENSMUSG00000051934"	"Spats2"	chr15	+	99167079	99167159	99167108	99167159	99149633	99149930
5473	"ENSMUSG00000043747"	"1520401A03Rik"	chr17	-	23708109	23708230	23708109	23708229	23708506	23708542
5474	"ENSMUSG00000015790"	"Surf1"	chr2	-	26913576	26913690	26913576	26913658	26913912	26914075
5475	"ENSMUSG00000015790"	"Surf1"	chr2	-	26915431	26915532	26915431	26915514	26915595	26915769
5476	"ENSMUSG00000015790"	"Surf1"	chr2	-	26915595	26915749	26915595	26915729	26915954	26916006
5477	"ENSMUSG00000015790"	"Surf1"	chr2	-	26915595	26915769	26915595	26915729	26915954	26916006
5478	"ENSMUSG00000015790"	"Surf1"	chr2	-	26915595	26915769	26915595	26915749	26915954	26916006
5479	"ENSMUSG00000015790"	"Surf1"	chr2	-	26915595	26915784	26915595	26915769	26916256	26916345
5480	"ENSMUSG00000022701"	"Ccdc191"	chr16	+	43905345	43905483	43905350	43905483	43898089	43898231
5481	"ENSMUSG00000022562"	"Oplah"	chr15	-	76302381	76302494	76302381	76302439	76302630	76302769
5482	"ENSMUSG00000056851"	"Pcbp2"	chr15	+	102484153	102484240	102484165	102484240	102483159	102483288
5483	"ENSMUSG00000056851"	"Pcbp2"	chr15	+	102489751	102489807	102489754	102489807	102488204	102488277
5484	"ENSMUSG00000056851"	"Pcbp2"	chr15	+	102489751	102489807	102489754	102489807	102488775	102488814
5485	"ENSMUSG00000064299"	"4921528I07Rik"	chr9	-	114254445	114254507	114254445	114254504	114261203	114261317
5486	"ENSMUSG00000026835"	"Fcnb"	chr2	-	28080585	28080642	28080585	28080621	28080895	28080949
5487	"ENSMUSG00000026816"	"Gtf3c5"	chr2	-	28567607	28567802	28567607	28567784	28568484	28568627
5488	"ENSMUSG00000036770"	"Stpg3"	chr2	-	25213830	25214142	25213830	25213919	25214235	25214396
5489	"ENSMUSG00000036550"	"Cnot1"	chr8	-	95736253	95736445	95736253	95736393	95739807	95739927
5490	"ENSMUSG00000036550"	"Cnot1"	chr8	-	95754964	95755111	95754964	95755108	95756091	95756293
5491	"ENSMUSG00000036550"	"Cnot1"	chr8	-	95774629	95774728	95774629	95774722	95775278	95775386
5492	"ENSMUSG00000054199"	"Gon4l"	chr3	+	88854601	88854795	88854604	88854795	88846387	88846579
5493	"ENSMUSG00000042675"	"Ypel3"	chr7	+	126777770	126777953	126777869	126777953	126776998	126777103
5494	"ENSMUSG00000015087"	"Rabl6"	chr2	-	25598144	25598197	25598144	25598192	25601350	25601398
5495	"ENSMUSG00000044994"	"Olfr1426"	chr19	-	12086745	12088950	12086745	12088946	12089491	12089615
5496	"ENSMUSG00000028949"	"Smarcd3"	chr5	-	24593636	24593831	24593636	24593772	24593921	24594019
5497	"ENSMUSG00000028949"	"Smarcd3"	chr5	-	24595389	24595845	24595389	24595485	24595951	24596074
5498	"ENSMUSG00000024194"	"Cuta"	chr17	-	26938417	26938617	26938417	26938467	26938726	26938786
5499	"ENSMUSG00000024194"	"Cuta"	chr17	-	26938571	26938649	26938571	26938617	26938726	26938786
5500	"ENSMUSG00000036875"	"Dna2"	chr10	+	62969775	62969958	62969779	62969958	62967652	62967742
5501	"ENSMUSG00000031879"	"Ciao2b"	chr8	-	104640967	104641093	104640967	104641088	104641310	104641390
5502	"ENSMUSG00000020873"	"Slc35b1"	chr11	+	95386485	95386616	95386510	95386616	95385800	95385904
5503	"ENSMUSG00000018572"	"Phf23"	chr11	+	69998300	69999132	69998501	69999132	69997745	69997838
5504	"ENSMUSG00000045417"	"Vmn1r230"	chr17	+	20844788	20852857	20845026	20852857	20840443	20840546
5505	"ENSMUSG00000027947"	"Il6ra"	chr3	-	89878848	89878895	89878848	89878892	89885901	89886043
5506	"ENSMUSG00000053399"	"Adamts18"	chr8	-	113773064	113773292	113773064	113773224	113774933	113775017
5507	"ENSMUSG00000040312"	"Cchcr1"	chr17	+	35530401	35530558	35530443	35530558	35530147	35530299
5508	"ENSMUSG00000023972"	"Ptk7"	chr17	-	46567924	46569029	46567924	46568076	46571602	46571683
5509	"ENSMUSG00000030035"	"Wbp1"	chr6	-	83119867	83120044	83119867	83120007	83120184	83120287
5510	"ENSMUSG00000030035"	"Wbp1"	chr6	-	83120184	83120876	83120184	83120287	83121202	83121559
5511	"ENSMUSG00000043411"	"Usp48"	chr4	+	137615712	137615841	137615715	137615841	137613681	137613861
5512	"ENSMUSG00000043411"	"Usp48"	chr4	+	137625156	137625287	137625159	137625287	137623273	137623388
5513	"ENSMUSG00000043411"	"Usp48"	chr4	+	137637759	137637890	137637764	137637890	137634897	137635008
5514	"ENSMUSG00000043411"	"Usp48"	chr4	+	137655158	137655249	137655222	137655249	137652957	137653006
5515	"ENSMUSG00000025586"	"Cpeb1"	chr7	-	81372011	81372203	81372011	81372200	81372408	81372485
5516	"ENSMUSG00000025586"	"Cpeb1"	chr7	-	81372011	81372203	81372011	81372200	81436202	81436377
5517	"ENSMUSG00000024958"	"Gpr137"	chr19	-	6939528	6939754	6939528	6939686	6940351	6940401
5518	"ENSMUSG00000006050"	"Sra1"	chr18	-	36667790	36667899	36667790	36667893	36668651	36668848
5519	"ENSMUSG00000036304"	"Zdhhc23"	chr16	-	43971398	43971557	43971398	43971455	43973467	43974166
5520	"ENSMUSG00000036304"	"Zdhhc23"	chr16	-	43971398	43971566	43971398	43971455	43973467	43974166
5521	"ENSMUSG00000036304"	"Zdhhc23"	chr16	-	43971398	43971566	43971398	43971557	43973467	43974166
5522	"ENSMUSG00000115091"	"Vmn1r22"	chr6	-	57898125	57901042	57898125	57900425	57905443	57906106
5523	"ENSMUSG00000115091"	"Vmn1r22"	chr6	-	57898125	57901042	57898125	57900425	57907934	57908028
5524	"ENSMUSG00000115091"	"Vmn1r22"	chr6	-	57905443	57906106	57905443	57905511	57907934	57908028
5525	"ENSMUSG00000025915"	"Sgk3"	chr1	+	9885988	9886142	9886046	9886142	9885666	9885753
5526	"ENSMUSG00000031881"	"Cdh16"	chr8	-	104622172	104622354	104622172	104622328	104623380	104623438
5527	"ENSMUSG00000021518"	"Ptdss1"	chr13	+	66956381	66956506	66956440	66956506	66953519	66953564
5528	"ENSMUSG00000033249"	"Hsf4"	chr8	+	105272445	105272584	105272459	105272584	105272105	105272208
5529	"ENSMUSG00000033249"	"Hsf4"	chr8	+	105272705	105272933	105272809	105272933	105272459	105272584
5530	"ENSMUSG00000024909"	"Efemp2"	chr19	+	5476019	5476272	5476065	5476272	5475407	5475456
5531	"ENSMUSG00000024909"	"Efemp2"	chr19	+	5480545	5480741	5480588	5480741	5480233	5480360
5532	"ENSMUSG00000005339"	"Fcer1a"	chr1	-	173225299	173225557	173225299	173225514	173226726	173226747
5533	"ENSMUSG00000025779"	"Ly96"	chr1	+	16700794	16700923	16700848	16700923	16691683	16691773
5534	"ENSMUSG00000042340"	"Ctf1"	chr7	+	127713924	127714043	127713927	127714043	127712735	127712779
5535	"ENSMUSG00000056824"	"Zfp663"	chr2	-	165359964	165360118	165359964	165360088	165361948	165362164
5536	"ENSMUSG00000026626"	"Ppp2r5a"	chr1	-	191358924	191359079	191358924	191359055	191362248	191362341
5537	"ENSMUSG00000000154"	"Slc22a18"	chr7	+	143492805	143492942	143492841	143492942	143491745	143491853
5538	"ENSMUSG00000026171"	"Rnf25"	chr1	-	74595208	74595301	74595208	74595298	74595630	74595768
5539	"ENSMUSG00000026171"	"Rnf25"	chr1	-	74598692	74598845	74598692	74598792	74599065	74599140
5540	"ENSMUSG00000075376"	"Rc3h2"	chr2	-	37389584	37389890	37389584	37389774	37398243	37398356
5541	"ENSMUSG00000024247"	"Pkdcc"	chr17	+	83220965	83221237	83221052	83221237	83220101	83220156
5542	"ENSMUSG00000006705"	"Pknox1"	chr17	+	31595224	31595324	31595227	31595324	31592104	31592275
5543	"ENSMUSG00000006705"	"Pknox1"	chr17	+	31599514	31599643	31599520	31599643	31596795	31596893
5544	"ENSMUSG00000012519"	"Mlkl"	chr8	-	111333321	111333754	111333321	111333752	111337705	111337793
5545	"ENSMUSG00000041528"	"Rnf123"	chr9	-	108056356	108056448	108056356	108056432	108056520	108056709
5546	"ENSMUSG00000041528"	"Rnf123"	chr9	-	108061753	108061861	108061753	108061859	108062561	108062645
5547	"ENSMUSG00000041528"	"Rnf123"	chr9	-	108069171	108069286	108069171	108069282	108069675	108069801
5548	"ENSMUSG00000041828"	"Abca8a"	chr11	-	110089909	110090114	110089909	110089949	110091518	110091620
5549	"ENSMUSG00000042156"	"Dzip1"	chr14	-	118909433	118909571	118909433	118909568	118911341	118911503
5550	"ENSMUSG00000057375"	"Yipf1"	chr4	+	107344487	107344678	107344511	107344678	107340985	107341102
5551	"ENSMUSG00000005125"	"Ndrg1"	chr15	-	66948378	66948484	66948378	66948424	66959361	66959397
5552	"ENSMUSG00000005125"	"Ndrg1"	chr15	-	66960471	66960615	66960471	66960552	66969503	66969616
5553	"ENSMUSG00000029169"	"Dhx15"	chr5	-	52157454	52157577	52157454	52157569	52160229	52160421
5554	"ENSMUSG00000031903"	"Pla2g15"	chr8	+	106161083	106161308	106161208	106161308	106160580	106160679
5555	"ENSMUSG00000071428"	"Vmn1r27"	chr6	-	58213090	58216069	58213090	58215923	58218685	58218821
5556	"ENSMUSG00000028106"	"Rprd2"	chr3	-	95786319	95786451	95786319	95786397	95787283	95787384
5557	"ENSMUSG00000063844"	"Olfr1276"	chr2	+	111257098	111262026	111257664	111262026	111254515	111254639
5558	"ENSMUSG00000052423"	"B4galt3"	chr1	+	171271706	171272001	171271827	171272001	171271202	171271373
5559	"ENSMUSG00000052423"	"B4galt3"	chr1	+	171271706	171272001	171271909	171272001	171271202	171271373
