ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3188	"ENSMUSG00000022586"	"Ly6i"	chr15	-	74982989	74983430	74982989	74983072	74983330	74983430
3189	"ENSMUSG00000013622"	"Atraid"	chr5	+	31052196	31052884	31052196	31052268	31052762	31052884
3190	"ENSMUSG00000066748"	"Olfr145"	chr9	+	37896723	37903519	37896723	37897288	37897393	37903519
3191	"ENSMUSG00000046415"	"B430212C06Rik"	chr18	-	67323795	67324719	67323795	67323879	67324490	67324719
3192	"ENSMUSG00000006216"	"Clcnkb"	chr4	-	141404352	141404839	141404352	141404632	141404752	141404839
3193	"ENSMUSG00000002968"	"Med25"	chr7	-	44879390	44880104	44879390	44879514	44879926	44880104
3194	"ENSMUSG00000115027"	"Vmn1r81"	chr7	-	12247240	12260681	12247240	12259365	12259872	12260681
3195	"ENSMUSG00000115027"	"Vmn1r81"	chr7	-	12267708	12268269	12267708	12267966	12268205	12268269
3196	"ENSMUSG00000020888"	"Dvl2"	chr11	+	70004804	70005300	70004804	70004874	70005154	70005300
3197	"ENSMUSG00000058407"	"Txndc9"	chr1	-	37987393	37990457	37987393	37987779	37990202	37990457
3198	"ENSMUSG00000058407"	"Txndc9"	chr1	-	37993991	37995841	37993991	37994110	37995632	37995841
3199	"ENSMUSG00000029221"	"Slc30a9"	chr5	+	67342093	67344569	67342093	67342229	67344529	67344569
3200	"ENSMUSG00000039307"	"Hexdc"	chr11	+	121220863	121221590	121220863	121221161	121221500	121221590
3201	"ENSMUSG00000059939"	"9430015G10Rik"	chr4	+	156121932	156122416	156121932	156122028	156122350	156122416
3202	"ENSMUSG00000059939"	"9430015G10Rik"	chr4	+	156123975	156124122	156123975	156124001	156124091	156124122
3203	"ENSMUSG00000033589"	"Reep4"	chr14	+	70546929	70547235	70546929	70547006	70547114	70547235
3204	"ENSMUSG00000033589"	"Reep4"	chr14	+	70547666	70548075	70547666	70547780	70547939	70548075
3205	"ENSMUSG00000025366"	"Esyt1"	chr10	-	128515685	128515936	128515685	128515772	128515864	128515936
3206	"ENSMUSG00000039354"	"Smarcal1"	chr1	+	72611294	72613024	72611294	72611435	72612808	72613024
3207	"ENSMUSG00000110607"	"Gm45843"	chr8	-	104556011	104556987	104556011	104556132	104556490	104556987
3208	"ENSMUSG00000025733"	"Rhot2"	chr17	-	25839984	25840335	25839984	25840107	25840221	25840335
3209	"ENSMUSG00000025733"	"Rhot2"	chr17	-	25839984	25840335	25839984	25840107	25840254	25840335
3210	"ENSMUSG00000025733"	"Rhot2"	chr17	-	25839984	25840568	25839984	25840107	25840437	25840568
3211	"ENSMUSG00000025733"	"Rhot2"	chr17	-	25841558	25841855	25841558	25841667	25841756	25841855
3212	"ENSMUSG00000025733"	"Rhot2"	chr17	-	25841756	25842091	25841756	25841855	25841989	25842091
3213	"ENSMUSG00000025733"	"Rhot2"	chr17	-	25842179	25842418	25842179	25842288	25842365	25842418
3214	"ENSMUSG00000025733"	"Rhot2"	chr17	-	25844088	25844313	25844088	25844170	25844254	25844313
3215	"ENSMUSG00000094152"	"Slc6a16"	chr7	+	45268447	45268932	45268447	45268649	45268772	45268932
3216	"ENSMUSG00000062478"	"Ctrc"	chr4	-	141845181	141845272	141845181	141845187	141845189	141845272
3217	"ENSMUSG00000034667"	"Xpot"	chr10	-	121611475	121611712	121611475	121611553	121611673	121611712
3218	"ENSMUSG00000037652"	"Phc3"	chr3	-	30936284	30937156	30936284	30936599	30936725	30937156
3219	"ENSMUSG00000026790"	"Odf2"	chr2	+	29914230	29914510	29914230	29914302	29914393	29914510
3220	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4197338	4197586	4197338	4197403	4197476	4197586
3221	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4197338	4197780	4197338	4197586	4197670	4197780
3222	"ENSMUSG00000020692"	"Nle1"	chr11	-	82902994	82904136	82902994	82903133	82904089	82904136
3223	"ENSMUSG00000020692"	"Nle1"	chr11	-	82902994	82904136	82902994	82903197	82904089	82904136
3224	"ENSMUSG00000030323"	"Ift122"	chr6	+	115913871	115916047	115913871	115913974	115915731	115916047
3225	"ENSMUSG00000030323"	"Ift122"	chr6	+	115913871	115916047	115913871	115913974	115915906	115916047
3226	"ENSMUSG00000017664"	"Slc35c2"	chr2	-	165283248	165283600	165283248	165283407	165283527	165283600
3227	"ENSMUSG00000058070"	"Eml1"	chr12	+	108537333	108539564	108537333	108537464	108538102	108539564
3228	"ENSMUSG00000028952"	"Zbtb48"	chr4	-	152021288	152021628	152021288	152021443	152021541	152021628
3229	"ENSMUSG00000028952"	"Zbtb48"	chr4	-	152025777	152027059	152025777	152026019	152026387	152027059
3230	"ENSMUSG00000027405"	"Nop56"	chr2	+	130275662	130276174	130275662	130275824	130275975	130276174
3231	"ENSMUSG00000074062"	"Fbxw16"	chr9	-	109436166	109436758	109436166	109436291	109436579	109436758
3232	"ENSMUSG00000056737"	"Capg"	chr6	+	72555476	72555905	72555476	72555649	72555750	72555905
3233	"ENSMUSG00000021850"	"ccdc198"	chr14	-	49245040	49245397	49245040	49245261	49245357	49245397
3234	"ENSMUSG00000112148"	"Lilrb4a"	chr10	+	51491433	51492163	51491433	51491718	51491860	51492163
3235	"ENSMUSG00000112148"	"Lilrb4a"	chr10	+	51493169	51494178	51493169	51493205	51494061	51494178
3236	"ENSMUSG00000034024"	"Cct2"	chr10	-	117061297	117061581	117061297	117061410	117061504	117061581
3237	"ENSMUSG00000034024"	"Cct2"	chr10	-	117062975	117063375	117062975	117063050	117063159	117063375
3238	"ENSMUSG00000030800"	"Prss8"	chr7	-	127929797	127930104	127929797	127929913	127930056	127930104
3239	"ENSMUSG00000029389"	"Ddx55"	chr5	+	124554670	124556848	124554670	124554757	124556756	124556848
3240	"ENSMUSG00000003199"	"Mpnd"	chr17	+	56012270	56012492	56012270	56012343	56012415	56012492
3241	"ENSMUSG00000030870"	"Ubfd1"	chr7	+	122067663	122068989	122067663	122067993	122068780	122068989
3242	"ENSMUSG00000037921"	"Ddx60"	chr8	+	62023149	62024991	62023149	62023297	62024848	62024991
3243	"ENSMUSG00000037475"	"Thoc2"	chrX	-	41822692	41823546	41822692	41822871	41823361	41823546
3244	"ENSMUSG00000042185"	"Nfrkb"	chr9	+	31397719	31398644	31397719	31397793	31398559	31398644
3245	"ENSMUSG00000042185"	"Nfrkb"	chr9	+	31402234	31403074	31402234	31402278	31403013	31403074
3246	"ENSMUSG00000058388"	"Phtf1"	chr3	+	103997432	103998803	103997432	103997705	103998671	103998803
3247	"ENSMUSG00000028107"	"Tars2"	chr3	-	95748486	95750417	95748486	95748554	95750338	95750417
3248	"ENSMUSG00000028107"	"Tars2"	chr3	-	95748486	95750417	95748486	95748633	95750338	95750417
3249	"ENSMUSG00000021453"	"Gadd45g"	chr13	+	51847351	51847769	51847351	51847453	51847555	51847769
3250	"ENSMUSG00000026987"	"Baz2b"	chr2	-	59920294	59922217	59920294	59920538	59922142	59922217
3251	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125149740	125151525	125149740	125149836	125151384	125151525
3252	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125151794	125152771	125151794	125151803	125152613	125152771
3253	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125153041	125153502	125153041	125153162	125153406	125153502
3254	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125153041	125153502	125153041	125153162	125153409	125153502
3255	"ENSMUSG00000054662"	"Ano9"	chr7	-	141103991	141104384	141103991	141104144	141104237	141104384
3256	"ENSMUSG00000054662"	"Ano9"	chr7	-	141103991	141104384	141103991	141104144	141104241	141104384
3257	"ENSMUSG00000054662"	"Ano9"	chr7	-	141107050	141107319	141107050	141107087	141107166	141107319
3258	"ENSMUSG00000019772"	"Vip"	chr10	+	5640617	5642594	5640617	5640734	5642468	5642594
3259	"ENSMUSG00000021240"	"Abcd4"	chr12	-	84608974	84609473	84608974	84609096	84609378	84609473
3260	"ENSMUSG00000021240"	"Abcd4"	chr12	-	84612324	84612896	84612324	84612450	84612779	84612896
3261	"ENSMUSG00000021240"	"Abcd4"	chr12	-	84612324	84612896	84612324	84612583	84612779	84612896
3262	"ENSMUSG00000092622"	"Khdc3"	chr9	+	73103215	73104438	73103215	73103889	73104342	73104438
3263	"ENSMUSG00000024403"	"Atp6v1g2"	chr17	+	35237116	35238767	35237116	35237217	35237624	35238767
3264	"ENSMUSG00000026554"	"Dcaf8"	chr1	+	172186295	172187460	172186295	172186368	172187352	172187460
3265	"ENSMUSG00000069678"	"Pcgf1"	chr6	+	83080549	83080854	83080549	83080630	83080709	83080854
3266	"ENSMUSG00000020516"	"Rps6kb1"	chr11	-	86511588	86511887	86511588	86511666	86511824	86511887
3267	"ENSMUSG00000027671"	"Actl6a"	chr3	+	32720185	32720515	32720185	32720300	32720434	32720515
3268	"ENSMUSG00000074966"	"Olfr1275"	chr2	-	111230359	111232449	111230359	111231820	111232326	111232449
3269	"ENSMUSG00000040359"	"Ufl1"	chr4	-	25269027	25270618	25269027	25269174	25270559	25270618
3270	"ENSMUSG00000030142"	"Clec4e"	chr6	-	123286207	123286518	123286207	123286359	123286431	123286518
3271	"ENSMUSG00000030142"	"Clec4e"	chr6	-	123286207	123288989	123286207	123286359	123288893	123288989
3272	"ENSMUSG00000030142"	"Clec4e"	chr6	-	123286207	123288989	123286207	123286518	123288893	123288989
3273	"ENSMUSG00000089847"	"Timm10b"	chr7	+	105640761	105641228	105640761	105640857	105641027	105641228
3274	"ENSMUSG00000054759"	"Krtap5-2"	chr7	-	142174534	142176005	142174534	142175128	142175662	142176005
3275	"ENSMUSG00000023175"	"Bsg"	chr10	+	79710637	79710920	79710637	79710724	79710839	79710920
3276	"ENSMUSG00000041420"	"Meis3"	chr7	+	16178744	16179100	16178744	16178795	16178950	16179100
3277	"ENSMUSG00000041420"	"Meis3"	chr7	+	16178744	16179100	16178744	16178795	16179001	16179100
3278	"ENSMUSG00000050211"	"Pla2g4e"	chr2	-	120186346	120187238	120186346	120186410	120187195	120187238
3279	"ENSMUSG00000038679"	"Trps1"	chr15	-	50830828	50831958	50830828	50831006	50831606	50831958
3280	"ENSMUSG00000038679"	"Trps1"	chr15	-	50846013	50846942	50846013	50846591	50846729	50846942
3281	"ENSMUSG00000036372"	"Tmem258"	chr19	+	10206423	10207300	10206423	10206533	10207163	10207300
3282	"ENSMUSG00000055048"	"Gm9962"	chr7	+	57403911	57404025	57403911	57404012	57404014	57404025
3283	"ENSMUSG00000035781"	"R3hdm4"	chr10	-	79911941	79912160	79911941	79911997	79912074	79912160
3284	"ENSMUSG00000002871"	"Tpra1"	chr6	+	88910150	88910401	88910150	88910261	88910340	88910401
3285	"ENSMUSG00000025995"	"Wdr75"	chr1	+	45817262	45818264	45817262	45817443	45818169	45818264
3286	"ENSMUSG00000025995"	"Wdr75"	chr1	+	45818821	45819658	45818821	45818917	45819488	45819658
3287	"ENSMUSG00000066800"	"Rnasel"	chr1	+	153758382	153758588	153758382	153758419	153758527	153758588
3288	"ENSMUSG00000066800"	"Rnasel"	chr1	+	153759543	153760814	153759543	153759676	153760774	153760814
3289	"ENSMUSG00000073976"	"1700026J12Rik"	chr16	-	49216833	49216923	49216833	49216911	49216912	49216923
3290	"ENSMUSG00000011832"	"Evi5l"	chr8	+	4205571	4205970	4205571	4205727	4205823	4205970
3291	"ENSMUSG00000011832"	"Evi5l"	chr8	+	4206055	4206327	4206055	4206151	4206231	4206327
3292	"ENSMUSG00000036620"	"Mgat4b"	chr11	+	50230960	50231324	50230960	50231101	50231190	50231324
3293	"ENSMUSG00000047098"	"Rnf31"	chr14	+	55594922	55596255	55594922	55595301	55595472	55596255
3294	"ENSMUSG00000047098"	"Rnf31"	chr14	+	55596651	55598811	55596651	55596858	55598637	55598811
3295	"ENSMUSG00000028999"	"Rint1"	chr5	+	23809783	23810194	23809783	23809894	23809968	23810194
3296	"ENSMUSG00000004630"	"Pcp2"	chr8	-	3623376	3624632	3623376	3623558	3624507	3624632
3297	"ENSMUSG00000037379"	"Spon2"	chr5	-	33216332	33216820	33216332	33216524	33216596	33216820
3298	"ENSMUSG00000015291"	"Gdi1"	chrX	+	74307671	74308261	74307671	74307870	74308129	74308261
3299	"ENSMUSG00000015291"	"Gdi1"	chrX	+	74309075	74310134	74309075	74309175	74309962	74310134
3300	"ENSMUSG00000027404"	"Snrpb"	chr2	-	130172602	130173174	130172602	130172728	130173035	130173174
3301	"ENSMUSG00000016933"	"Plcg1"	chr2	+	160761079	160761466	160761079	160761194	160761304	160761466
3302	"ENSMUSG00000032399"	"Rpl4"	chr9	+	64175193	64175722	64175193	64175300	64175583	64175722
3303	"ENSMUSG00000109160"	"4930598N05Rik"	chr10	+	10234993	10235506	10234993	10235040	10235383	10235506
3304	"ENSMUSG00000041460"	"Cacna2d4"	chr6	+	119241152	119242940	119241152	119241212	119242777	119242940
3305	"ENSMUSG00000020974"	"Pole2"	chr12	-	69212222	69213043	69212222	69212271	69212986	69213043
3306	"ENSMUSG00000066952"	"Myo1h"	chr5	+	114361042	114361324	114361042	114361113	114361199	114361324
3307	"ENSMUSG00000066952"	"Myo1h"	chr5	+	114361042	114361324	114361042	114361113	114361226	114361324
3308	"ENSMUSG00000098505"	"Gm14496"	chr2	+	181997411	181998883	181997411	181997636	181998759	181998883
3309	"ENSMUSG00000015880"	"Ncapg"	chr5	+	45691601	45693338	45691601	45691826	45693156	45693338
3310	"ENSMUSG00000015880"	"Ncapg"	chr5	+	45696032	45696544	45696032	45696168	45696472	45696544
3311	"ENSMUSG00000040165"	"Cd209c"	chr8	-	3945676	3946053	3945676	3945763	3945871	3946053
3312	"ENSMUSG00000029580"	"Actb"	chr5	-	142905236	142905476	142905236	142905278	142905428	142905476
3313	"ENSMUSG00000022443"	"Myh9"	chr15	-	77791047	77791779	77791047	77791146	77791715	77791779
3314	"ENSMUSG00000020775"	"Mrpl38"	chr11	-	116134907	116135325	116134907	116135116	116135190	116135325
3315	"ENSMUSG00000066129"	"Kndc1"	chr7	+	139923731	139924142	139923731	139923778	139923779	139924142
3316	"ENSMUSG00000044824"	"Olfr545"	chr7	-	102491465	102494915	102491465	102493355	102493852	102494915
3317	"ENSMUSG00000046748"	"Tmem45a2"	chr16	-	57045189	57047101	57045189	57045377	57046894	57047101
3318	"ENSMUSG00000046748"	"Tmem45a2"	chr16	-	57070989	57071352	57070989	57071137	57071285	57071352
3319	"ENSMUSG00000031796"	"Cfap20"	chr8	-	95422782	95424696	95422782	95422894	95424616	95424696
3320	"ENSMUSG00000033952"	"Aspm"	chr1	+	139470437	139470757	139470437	139470583	139470671	139470757
3321	"ENSMUSG00000056941"	"Commd7"	chr2	-	153618833	153621819	153618833	153619512	153621769	153621819
3322	"ENSMUSG00000003038"	"Hmgn2"	chr4	-	133966428	133966795	133966428	133966479	133966759	133966795
3323	"ENSMUSG00000003038"	"Hmgn2"	chr4	-	133966428	133966795	133966428	133966479	133966765	133966795
3324	"ENSMUSG00000070424"	"Art5"	chr7	-	102097780	102098510	102097780	102097934	102098215	102098510
3325	"ENSMUSG00000070424"	"Art5"	chr7	-	102097780	102098510	102097780	102097934	102098228	102098510
3326	"ENSMUSG00000099552"	"9830004L10Rik"	chr1	+	80190006	80192028	80190006	80190218	80191685	80192028
3327	"ENSMUSG00000032827"	"Ppp1r9a"	chr6	+	5134016	5134932	5134016	5134174	5134638	5134932
3328	"ENSMUSG00000032827"	"Ppp1r9a"	chr6	+	5134016	5134932	5134016	5134174	5134688	5134932
3329	"ENSMUSG00000035047"	"Kri1"	chr9	-	21280163	21280489	21280163	21280259	21280362	21280489
3330	"ENSMUSG00000035047"	"Kri1"	chr9	-	21281661	21281911	21281661	21281739	21281814	21281911
3331	"ENSMUSG00000031805"	"Jak3"	chr8	+	71679558	71680557	71679558	71679844	71680434	71680557
3332	"ENSMUSG00000031805"	"Jak3"	chr8	+	71680639	71680994	71680639	71680797	71680882	71680994
3333	"ENSMUSG00000036634"	"Mag"	chr7	-	30908975	30909272	30908975	30909093	30909219	30909272
3334	"ENSMUSG00000036634"	"Mag"	chr7	-	30911400	30911963	30911400	30911769	30911890	30911963
3335	"ENSMUSG00000071724"	"Smpd5"	chr15	+	76295894	76296141	76295894	76295984	76296077	76296141
3336	"ENSMUSG00000072754"	"Lrcol1"	chr5	+	110354229	110354616	110354229	110354293	110354490	110354616
3337	"ENSMUSG00000041560"	"Nop53"	chr7	-	15937837	15938230	15937837	15937889	15938173	15938230
3338	"ENSMUSG00000036622"	"Atp13a2"	chr4	+	140993947	140994391	140993947	140994062	140994311	140994391
3339	"ENSMUSG00000036622"	"Atp13a2"	chr4	+	141002456	141002783	141002456	141002546	141002623	141002783
3340	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61489848	61490504	61489848	61489928	61490345	61490504
3341	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61492903	61494266	61492903	61493069	61493505	61494266
3342	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61492903	61494266	61492903	61493069	61493523	61494266
3343	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61492903	61494266	61492903	61493185	61493523	61494266
3344	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61492903	61494266	61492903	61493061	61493646	61494266
3345	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61492903	61494266	61492903	61493069	61493646	61494266
3346	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61492903	61494266	61492903	61493185	61493646	61494266
3347	"ENSMUSG00000028461"	"Ccdc107"	chr4	+	43495508	43495921	43495508	43495621	43495696	43495921
3348	"ENSMUSG00000061718"	"Ppp1r1b"	chr11	+	98349995	98350629	98349995	98350110	98350568	98350629
3349	"ENSMUSG00000028454"	"Pigo"	chr4	-	43020266	43021794	43020266	43020318	43021569	43021794
3350	"ENSMUSG00000051169"	"Rpusd3"	chr6	-	113417140	113417411	113417140	113417225	113417303	113417411
3351	"ENSMUSG00000002043"	"Trappc6a"	chr7	+	19514421	19515090	19514421	19514539	19515006	19515090
3352	"ENSMUSG00000002043"	"Trappc6a"	chr7	+	19514421	19515090	19514421	19514539	19515024	19515090
3353	"ENSMUSG00000027349"	"Fam98b"	chr2	+	117257633	117259355	117257633	117257779	117259220	117259355
3354	"ENSMUSG00000051596"	"Otop1"	chr5	+	38299622	38300531	38299622	38300287	38300291	38300531
3355	"ENSMUSG00000051596"	"Otop1"	chr5	+	38299622	38300531	38299622	38300290	38300291	38300531
3356	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	74300577	74301358	74300577	74300771	74301323	74301358
3357	"ENSMUSG00000027674"	"Pex5l"	chr3	-	32955761	32956816	32955761	32955832	32956672	32956816
3358	"ENSMUSG00000027674"	"Pex5l"	chr3	-	33081975	33083060	33081975	33082135	33082815	33083060
3359	"ENSMUSG00000027674"	"Pex5l"	chr3	-	33081975	33083060	33081975	33082229	33082815	33083060
3360	"ENSMUSG00000030727"	"Rabep2"	chr7	+	126444522	126444936	126444522	126444578	126444819	126444936
3361	"ENSMUSG00000024669"	"Cd5"	chr19	-	10725012	10725354	10725012	10725168	10725303	10725354
3362	"ENSMUSG00000014606"	"Slc25a11"	chr11	-	70645169	70645440	70645169	70645269	70645349	70645440
3363	"ENSMUSG00000029433"	"Diablo"	chr5	-	123517736	123518065	123517736	123517833	123517954	123518065
3364	"ENSMUSG00000073956"	"Olfr592"	chr7	+	103186568	103192965	103186568	103187537	103188087	103192965
3365	"ENSMUSG00000028041"	"Adam15"	chr3	-	89343387	89343977	89343387	89343583	89343672	89343977
3366	"ENSMUSG00000028041"	"Adam15"	chr3	-	89347151	89347485	89347151	89347228	89347406	89347485
3367	"ENSMUSG00000033961"	"Zfp446"	chr7	+	12981845	12983396	12981845	12981927	12982118	12983396
3368	"ENSMUSG00000010086"	"Rnf112"	chr11	-	61450827	61451034	61450827	61450902	61450977	61451034
3369	"ENSMUSG00000087231"	"E230016M11Rik"	chr6	+	67063394	67064718	67063394	67063534	67064612	67064718
3370	"ENSMUSG00000115744"	"Vmn1r80"	chr7	+	12189853	12190901	12189853	12190153	12190647	12190901
3371	"ENSMUSG00000115744"	"Vmn1r80"	chr7	+	12192958	12203313	12192958	12193573	12197660	12203313
3372	"ENSMUSG00000020399"	"Havcr2"	chr11	+	46456255	46456594	46456255	46456284	46456431	46456594
3373	"ENSMUSG00000070601"	"Vmn2r84"	chr10	-	130377924	130387982	130377924	130386707	130387858	130387982
3374	"ENSMUSG00000068860"	"Gm128"	chr3	-	95239949	95241598	95239949	95240111	95240594	95241598
3375	"ENSMUSG00000007097"	"Atp1a2"	chr1	-	172278534	172278994	172278534	172278680	172278870	172278994
3376	"ENSMUSG00000022843"	"Clcn2"	chr16	-	20710271	20710639	20710271	20710427	20710554	20710639
3377	"ENSMUSG00000022843"	"Clcn2"	chr16	-	20712879	20713459	20712879	20713008	20713327	20713459
3378	"ENSMUSG00000040327"	"Cul9"	chr17	-	46500604	46500930	46500604	46500875	46500905	46500930
3379	"ENSMUSG00000040327"	"Cul9"	chr17	-	46521335	46521984	46521335	46521515	46521850	46521984
3380	"ENSMUSG00000042918"	"Mamstr"	chr7	+	45642747	45643324	45642747	45642929	45643236	45643324
3381	"ENSMUSG00000054619"	"Mettl7a1"	chr15	+	100304922	100305344	100304922	100305074	100305173	100305344
3382	"ENSMUSG00000035674"	"Ndufa3"	chr7	+	3617616	3618140	3617616	3617691	3617902	3618140
3383	"ENSMUSG00000022386"	"Trmu"	chr15	+	85896359	85896917	85896359	85896504	85896834	85896917
3384	"ENSMUSG00000037761"	"Actr5"	chr2	+	158635306	158636147	158635306	158635426	158636007	158636147
3385	"ENSMUSG00000037761"	"Actr5"	chr2	+	158635306	158636147	158635306	158635426	158636026	158636147
3386	"ENSMUSG00000000202"	"Btbd17"	chr11	-	114791216	114794126	114791216	114792522	114793849	114794126
3387	"ENSMUSG00000036502"	"Tmem255a"	chrX	-	38224580	38225125	38224580	38224669	38225053	38225125
3388	"ENSMUSG00000028104"	"Polr3gl"	chr3	-	96579797	96580089	96579797	96579911	96580015	96580089
3389	"ENSMUSG00000071655"	"Ubxn1"	chr19	+	8872007	8872287	8872007	8872114	8872217	8872287
3390	"ENSMUSG00000047692"	"4930533K18Rik"	chr10	+	70923295	70923532	70923295	70923336	70923341	70923532
3391	"ENSMUSG00000037262"	"Kin"	chr2	+	10090112	10090363	10090112	10090156	10090240	10090363
3392	"ENSMUSG00000027676"	"Ccdc39"	chr3	-	33830024	33830760	33830024	33830157	33830656	33830760
3393	"ENSMUSG00000056383"	"AI987944"	chr7	-	41372922	41375374	41372922	41374044	41375066	41375374
3394	"ENSMUSG00000027829"	"Ccnl1"	chr3	-	65947896	65948403	65947896	65948008	65948261	65948403
3395	"ENSMUSG00000027829"	"Ccnl1"	chr3	-	65948690	65950544	65948690	65948790	65950479	65950544
3396	"ENSMUSG00000042210"	"Abhd14a"	chr9	-	106445525	106445829	106445525	106445651	106445770	106445829
3397	"ENSMUSG00000042210"	"Abhd14a"	chr9	-	106445525	106445829	106445525	106445656	106445770	106445829
3398	"ENSMUSG00000073418"	"C4b"	chr17	-	34728764	34729265	34728764	34728897	34729181	34729265
